# *******************************************************************************
# Ephemeris / WWW_USER Mon Mar 21 08:36:37 2016 Pasadena, USA      / Horizons    
# *******************************************************************************
# Target body name: Sun (10)                        {source: DE431mx}
# Center body name: Earth (399)                     {source: DE431mx}
# Center-site name: (user defined site below)
# *******************************************************************************
# Start time      : A.D. 2012-Jan-01 00:00:00.0000 TDB
# Stop  time      : A.D. 2017-Dec-31 00:00:00.0000 TDB
# Step-size       : 720 minutes
# *******************************************************************************
# Center geodetic : 2.33330000,48.8500000,-9.98E-13 {E-lon(deg),Lat(deg),Alt(km)}
# Center cylindric: 2.33330000,4205.01009,4779.5984 {E-lon(deg),Dxy(km),Dz(km)}
# Center pole/equ : High-precision EOP model        {East-longitude +}
# Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
# Output units    : AU-D                                                         
# Output format   : 02
# Reference frame : ICRF/J2000.0                                                 
# EOP file        : eop.160318.p160609                                           
# EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-MAR-18. PREDICTS-> 2016-JUN-08
# Output type     : GEOMETRIC cartesian states
# Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
# *******************************************************************************
2455938.500000000 = A.D. 2012-Jan-12 00:00:00.0000   3.524205545925019E-01 -9.181616756766312E-01  4.343552487669886E-06   1.650090164134974E-02  6.286733813596637E-03 -2.789170982767166E-05
2455939.000000000 = A.D. 2012-Jan-12 12:00:00.0000   3.605537352608050E-01 -9.149667385493120E-01 -1.639560939535264E-05   1.612025878021822E-02  6.301774234496535E-03  2.769848508690772E-05
2455939.500000000 = A.D. 2012-Jan-13 00:00:00.0000   3.687037140305563E-01 -9.117956142022460E-01  3.927831026246152E-06   1.638902749661244E-02  6.573118723962866E-03 -2.885903806629203E-05
2455940.000000000 = A.D. 2012-Jan-13 12:00:00.0000   3.767800685823446E-01 -9.084593319416755E-01 -1.658349048119997E-05   1.600839663038667E-02  6.582193845497709E-03  2.895413970501516E-05
2455940.500000000 = A.D. 2012-Jan-14 00:00:00.0000   3.848737769702052E-01 -9.051465697154741E-01  3.656886489558296E-06   1.627224910373345E-02  6.857795099609073E-03 -2.981250801910788E-05
2455941.000000000 = A.D. 2012-Jan-14 12:00:00.0000   3.928908772149822E-01 -9.016698064578809E-01 -1.661904556710839E-05   1.589169814136688E-02  6.860920596442152E-03  3.020178792617064E-05
2455941.500000000 = A.D. 2012-Jan-15 00:00:00.0000   4.009258587095885E-01 -8.982162559091925E-01  3.531352545008553E-06   1.615050842573497E-02  7.140709111964522E-03 -3.076141680897304E-05
2455942.000000000 = A.D. 2012-Jan-15 12:00:00.0000   4.088812462748493E-01 -8.945999053932808E-01 -1.650653492850833E-05   1.577009988715469E-02  7.137889320244829E-03  3.143136880636935E-05
2455942.500000000 = A.D. 2012-Jan-16 00:00:00.0000   4.168550118182774E-01 -8.910064525196305E-01  3.542154069847101E-06   1.602374007123228E-02  7.421780513735835E-03 -3.171512319548491E-05
2455943.000000000 = A.D. 2012-Jan-16 12:00:00.0000   4.247461954311743E-01 -8.872514516136321E-01 -1.625986505592233E-05   1.564353495172677E-02  7.413007238178039E-03  3.263314352499743E-05
2455943.500000000 = A.D. 2012-Jan-17 00:00:00.0000   4.326562226778536E-01 -8.835190328420169E-01  3.670824245472900E-06   1.589187917754791E-02  7.700900818287454E-03 -3.268230256922621E-05
2455944.000000000 = A.D. 2012-Jan-17 12:00:00.0000   4.404806794292310E-01 -8.796263757144264E-01 -1.590190364212198E-05   1.551194096145550E-02  7.686153198045005E-03  3.379842130485814E-05
2455944.500000000 = A.D. 2012-Jan-18 00:00:00.0000   4.483244160429373E-01 -8.757559920138389E-01  3.890548097069060E-06   1.575486952264103E-02  7.977933561359453E-03 -3.367023891865328E-05
2455945.000000000 = A.D. 2012-Jan-18 12:00:00.0000   4.560795967191970E-01 -8.717267439178441E-01 -1.546308889308802E-05   1.537526823773040E-02  7.957178962856099E-03  3.492023848347052E-05
2455945.500000000 = A.D. 2012-Jan-19 00:00:00.0000   4.638544677467287E-01 -8.677194739988809E-01  4.167885841109260E-06   1.561267166852992E-02  8.252716679041575E-03 -3.468417389158862E-05
2455946.000000000 = A.D. 2012-Jan-19 12:00:00.0000   4.715378062133718E-01 -8.635547835751971E-01 -1.497939087421844E-05   1.523348784027178E-02  8.225912778624184E-03  3.599396495210354E-05
2455946.500000000 = A.D. 2012-Jan-20 00:00:00.0000   4.792412254226305E-01 -8.594117949810447E-01  4.465100711603819E-06   1.546527074007944E-02  8.525067395844327E-03 -3.572675850784865E-05
2455947.000000000 = A.D. 2012-Jan-20 12:00:00.0000   4.868501517792917E-01 -8.551129037642869E-01 -1.448972935031185E-05   1.508659882428626E-02  8.492165684535556E-03  3.701776654176791E-05
2455947.500000000 = A.D. 2012-Jan-21 00:00:00.0000   4.944795364260237E-01 -8.508354604411829E-01  4.742944364986822E-06   1.531268281896838E-02  8.794789995866914E-03 -3.679770569836363E-05
2455948.000000000 = A.D. 2012-Jan-21 12:00:00.0000   5.020114930586151E-01 -8.464037081281526E-01 -1.403304992789730E-05   1.493463336429751E-02  8.755740669051061E-03  3.799280411148010E-05
2455948.500000000 = A.D. 2012-Jan-22 00:00:00.0000   5.095642808096141E-01 -8.419931731159521E-01  4.963635900558483E-06   1.515495837765042E-02  9.061686136087132E-03 -3.789377096490002E-05
2455949.000000000 = A.D. 2012-Jan-22 12:00:00.0000   5.170167396582949E-01 -8.374299974642990E-01 -1.364538366959048E-05   1.477765813069598E-02  9.016443757652027E-03  3.892305547263275E-05
2455949.500000000 = A.D. 2012-Jan-23 00:00:00.0000   5.244904056312788E-01 -8.328878299562714E-01  5.093659782824656E-06   1.499218133770202E-02  9.325566183644119E-03 -3.900914316682937E-05
2455950.000000000 = A.D. 2012-Jan-23 12:00:00.0000   5.318608843877911E-01 -8.281947610815976E-01 -1.335729315674011E-05   1.461577095320719E-02  9.274094974778938E-03  3.981473181713731E-05
2455950.500000000 = A.D. 2012-Jan-24 00:00:00.0000   5.392529559457290E-01 -8.235225082309524E-01  5.105982793955417E-06   1.482446346263441E-02  9.586259161120284E-03 -4.013620280741460E-05
2455951.000000000 = A.D. 2012-Jan-24 12:00:00.0000   5.465390309441094E-01 -8.187011583097491E-01 -1.319206763399951E-05   1.444909327297421E-02  9.528536687288485E-03  4.067539752663668E-05
2455951.500000000 = A.D. 2012-Jan-25 00:00:00.0000   5.538470983341949E-01 -8.139004433646925E-01  4.981398875951084E-06   1.465193538209053E-02  9.843619027755298E-03 -4.126647241306175E-05
2455952.000000000 = A.D. 2012-Jan-25 12:00:00.0000   5.610464127252728E-01 -8.089524937699296E-01 -1.316485784002592E-05   1.427776036292799E-02  9.779637565552328E-03  4.151301407233551E-05
2455952.500000000 = A.D. 2012-Jan-26 00:00:00.0000   5.682681347647964E-01 -8.040250028234904E-01  4.708926835047428E-06   1.447473666687304E-02  1.009752626772865E-02 -4.239152310937475E-05
2455953.000000000 = A.D. 2012-Jan-26 12:00:00.0000   5.753784018241433E-01 -7.989521910324160E-01 -1.328270780657288E-05   1.410191188364801E-02  1.002729195018312E-02  4.233513629917214E-05
2455953.500000000 = A.D. 2012-Jan-27 00:00:00.0000   5.825115070946205E-01 -7.938996605788275E-01  4.285410331830947E-06   1.429300738238686E-02  1.034788536097228E-02 -4.350364020048605E-05
2455954.000000000 = A.D. 2012-Jan-27 12:00:00.0000   5.895305096367863E-01 -7.887037687294222E-01 -1.354524954198581E-05   1.392168480313290E-02  1.027141586501675E-02  4.314840340060096E-05
2455954.500000000 = A.D. 2012-Jan-28 00:00:00.0000   5.965727945271092E-01 -7.835279754768421E-01  3.714610132658579E-06   1.410688258510196E-02  1.059461982822959E-02 -4.459616792568575E-05
2455955.000000000 = A.D. 2012-Jan-28 12:00:00.0000   6.034983819764931E-01 -7.782108215427603E-01 -1.394574429658506E-05   1.373720952512708E-02  1.051194157713081E-02  4.395834756366636E-05
2455955.500000000 = A.D. 2012-Jan-29 00:00:00.0000   6.104477071840563E-01 -7.729135749734873E-01  3.006102454467293E-06   1.391649000417582E-02  1.083766674683385E-02 -4.566356331770770E-05
2455956.000000000 = A.D. 2012-Jan-29 12:00:00.0000   6.172777918410921E-01 -7.674770066156029E-01 -1.447218260838846E-05   1.354860895295795E-02  1.074881242816683E-02  4.476944961717112E-05
2455956.500000000 = A.D. 2012-Jan-30 00:00:00.0000   6.241320787027764E-01 -7.620601439932991E-01  2.174229458463502E-06   1.372195025626056E-02  1.107697217056733E-02 -4.670125476036494E-05
2455957.000000000 = A.D. 2012-Jan-30 12:00:00.0000   6.308646323502374E-01 -7.565060345133759E-01 -1.510824834536449E-05   1.335599959162182E-02  1.098197902845835E-02  4.558533551738903E-05
2455957.500000000 = A.D. 2012-Jan-31 00:00:00.0000   6.376218598914378E-01 -7.509714175745548E-01  1.237241888554362E-06   1.352337856930542E-02  1.131248821057702E-02 -4.770541536999777E-05
2455958.000000000 = A.D. 2012-Jan-31 12:00:00.0000   6.442549113655044E-01 -7.453016630979142E-01 -1.583405983364973E-05   1.315949364322741E-02  1.121139726558755E-02  4.640900982117330E-05
2455958.500000000 = A.D. 2012-Feb-01 00:00:00.0000   6.509131144396032E-01 -7.396511755064685E-01  2.166721790401702E-07   1.332088701332592E-02  1.154417196968177E-02 -4.867274170603022E-05
2455959.000000000 = A.D. 2012-Feb-01 12:00:00.0000   6.574447483061168E-01 -7.338676924730140E-01 -1.662669326305624E-05   1.295920116281275E-02  1.143702812651018E-02  4.724304564671445E-05
2455959.500000000 = A.D. 2012-Feb-02 00:00:00.0000   6.640020167534363E-01 -7.281032371552505E-01 -8.631044665809695E-07   1.311458639171494E-02  1.177198618619986E-02 -4.960030836666421E-05
2455960.000000000 = A.D. 2012-Feb-02 12:00:00.0000   6.704303728270200E-01 -7.222079593014332E-01 -1.746056273723411E-05   1.275523151097420E-02  1.165883907388967E-02  4.808967253822812E-05
2455960.500000000 = A.D. 2012-Feb-03 00:00:00.0000   6.768848512165513E-01 -7.163314549319059E-01 -1.975222809197782E-06   1.290458709401270E-02  1.199590123432526E-02 -5.048554781968952E-05
2455961.000000000 = A.D. 2012-Feb-03 12:00:00.0000   6.832081243240435E-01 -7.103263291437676E-01 -1.830778203787679E-05   1.254769345411486E-02  1.187680653574876E-02  4.895071873408659E-05
2455961.500000000 = A.D. 2012-Feb-04 00:00:00.0000   6.895580115279901E-01 -7.043397052972965E-01 -3.090739122374824E-06   1.269099830317405E-02  1.221589793968381E-02 -5.132639282861887E-05
2455962.000000000 = A.D. 2012-Feb-04 12:00:00.0000   6.957744506259559E-01 -6.982266860172434E-01 -1.913866930460101E-05   1.233669335713130E-02  1.209091883777717E-02  4.982737992010380E-05
2455962.500000000 = A.D. 2012-Feb-05 00:00:00.0000   7.020179982160116E-01 -6.921318768747911E-01 -4.179274561783865E-06   1.247392507545782E-02  1.243197038416145E-02 -5.212159817498912E-05
2455963.000000000 = A.D. 2012-Feb-05 12:00:00.0000   7.081259037599925E-01 -6.859129192001322E-01 -1.992257289380706E-05   1.212233110698475E-02  1.230117858049317E-02  5.071981092072987E-05
2455963.500000000 = A.D. 2012-Feb-06 00:00:00.0000   7.142614120777483E-01 -6.797118562443805E-01 -5.210064134029111E-06   1.225346312734088E-02  1.264412750951346E-02 -5.287122090572424E-05
2455964.000000000 = A.D. 2012-Feb-06 12:00:00.0000   7.202591305232299E-01 -6.733889084925926E-01 -2.062917508174902E-05   1.190469387916598E-02  1.250760310251202E-02  5.162659085590892E-05
2455964.500000000 = A.D. 2012-Feb-07 00:00:00.0000   7.262849414260719E-01 -6.670835133364252E-01 -6.153534930028440E-06   1.202969182044717E-02  1.285239206417091E-02 -5.357717820645534E-05
2455965.000000000 = A.D. 2012-Feb-07 12:00:00.0000   7.321708561000254E-01 -6.606585105886458E-01 -2.123034566986577E-05   1.168384871142291E-02  1.271022157013032E-02  5.254418623940432E-05
2455965.500000000 = A.D. 2012-Feb-08 00:00:00.0000   7.380853419944025E-01 -6.542506897752747E-01 -6.983414322946647E-06   1.180266682977256E-02  1.305679559570857E-02 -5.424371794683641E-05
2455966.000000000 = A.D. 2012-Feb-08 12:00:00.0000   7.438578604527805E-01 -6.477255504727669E-01 -2.170245576354425E-05   1.145983589132887E-02  1.290906777421973E-02  5.346660729030879E-05
2455966.500000000 = A.D. 2012-Feb-09 00:00:00.0000   7.496594103425406E-01 -6.412171944090398E-01 -7.679173825040481E-06   1.157241493322319E-02  1.325736915718458E-02 -5.487758545076053E-05
2455967.000000000 = A.D. 2012-Feb-09 12:00:00.0000   7.553169496162896E-01 -6.345938220517918E-01 -2.202884917683251E-05   1.123266582719489E-02  1.310416909317454E-02  5.438547118771518E-05
2455967.500000000 = A.D. 2012-Feb-10 00:00:00.0000   7.610039542299762E-01 -6.279868097798689E-01 -8.228405709726539E-06   1.133893353934235E-02  1.345413110659876E-02 -5.548770466849954E-05
2455968.000000000 = A.D. 2012-Feb-10 12:00:00.0000   7.665449265832479E-01 -6.212671008551418E-01 -2.220199175114086E-05   1.100232161141833E-02  1.329553391813936E-02  5.529059290417597E-05
2455968.500000000 = A.D. 2012-Feb-11 00:00:00.0000   7.721157655705422E-01 -6.145633110175387E-01 -8.628613190750799E-06   1.110219639234891E-02  1.364707506388437E-02 -5.608433924668521E-05
2455969.000000000 = A.D. 2012-Feb-11 12:00:00.0000   7.775385678598771E-01 -6.077491686235935E-01 -2.222478787145113E-05   1.076876765847025E-02  1.348314106396015E-02  5.617103348431062E-05
2455969.500000000 = A.D. 2012-Feb-12 00:00:00.0000   7.829916019391869E-01 -6.009504951868114E-01 -8.887964380951649E-06   1.086216463029323E-02  1.383616158362507E-02 -5.667790527806965E-05
2455970.000000000 = A.D. 2012-Feb-12 12:00:00.0000   7.882946109538134E-01 -5.940438461269514E-01 -2.211072304063430E-05   1.053196243037672E-02  1.366693429113401E-02  5.701634630711296E-05
2455970.500000000 = A.D. 2012-Feb-13 00:00:00.0000   7.936281806551374E-01 -5.871522160638301E-01 -9.024813580787047E-06   1.061880028741674E-02  1.402131582000314E-02 -5.727774817794921E-05
2455971.000000000 = A.D. 2012-Feb-13 12:00:00.0000   7.988097552126595E-01 -5.801550283214859E-01 -2.188279711832576E-05   1.029187181122034E-02  1.384682308834453E-02  5.781769642745359E-05
2455971.500000000 = A.D. 2012-Feb-14 00:00:00.0000   8.040221861050666E-01 -5.731724181803692E-01 -9.066111903313043E-06   1.037207873744019E-02  1.420243112397570E-02 -5.789118006999005E-05
2455972.000000000 = A.D. 2012-Feb-14 12:00:00.0000   8.090806750050797E-01 -5.660867159974536E-01 -2.157150300703782E-05   1.004848001237433E-02  1.402268856567565E-02  5.856862119489356E-05
2455972.500000000 = A.D. 2012-Feb-15 00:00:00.0000   8.141702879080057E-01 -5.590151650796592E-01 -9.045057217872783E-06   1.012199768295488E-02  1.437937660860217E-02 -5.852292591762684E-05
2455973.000000000 = A.D. 2012-Feb-15 12:00:00.0000   8.191040418679206E-01 -5.518430399681504E-01 -2.121225248141069E-05   9.801796505555019E-03  1.419439205155047E-02  5.926537474310970E-05
2455973.500000000 = A.D. 2012-Feb-16 00:00:00.0000   8.240691660250800E-01 -5.446846590693357E-01 -8.998394096460612E-06   9.868582096016574E-03  1.455200621335130E-02 -5.917495987146733E-05
2455974.000000000 = A.D. 2012-Feb-16 12:00:00.0000   8.288765516254113E-01 -5.374282762704085E-01 -2.084263469167610E-05   9.551859162121137E-03  1.436178417405017E-02  5.990693464885135E-05
2455974.500000000 = A.D. 2012-Feb-17 00:00:00.0000   8.337155390540804E-01 -5.301852519429635E-01 -8.963701282676221E-06   9.611885825845729E-03  1.472016750060008E-02 -5.984662030831086E-05
2455975.000000000 = A.D. 2012-Feb-17 12:00:00.0000   8.383949531630029E-01 -5.228468525976970E-01 -2.049978549135323E-05   9.298734608235238E-03  1.452471319969601E-02  6.049479155985809E-05
2455975.500000000 = A.D. 2012-Feb-18 00:00:00.0000   8.431061929174352E-01 -5.155214473724248E-01 -8.976886063084370E-06   9.351990933833909E-03  1.488370947369029E-02 -6.053489387299828E-05
2455976.000000000 = A.D. 2012-Feb-18 12:00:00.0000   8.476560765682744E-01 -5.081033469156887E-01 -2.021803757554715E-05   9.042516725046235E-03  1.468303232806261E-02  6.103260912904362E-05
2455976.500000000 = A.D. 2012-Feb-19 00:00:00.0000   8.522380080668818E-01 -5.006978960018663E-01 -9.070017701344550E-06   9.089005462568512E-03  1.504248937272963E-02 -6.123480596413747E-05
2455977.000000000 = A.D. 2012-Feb-19 12:00:00.0000   8.566568590486511E-01 -4.932024792783700E-01 -2.002695973514226E-05   8.783323735950066E-03  1.483660600587809E-02  6.152579091280258E-05
2455977.500000000 = A.D. 2012-Feb-20 00:00:00.0000   8.611079837781864E-01 -4.857193842307487E-01 -9.269594836115050E-06   8.823059855913565E-03  1.519637848724373E-02 -6.193989970960589E-05
2455978.000000000 = A.D. 2012-Feb-20 12:00:00.0000   8.653943672695915E-01 -4.781490978423281E-01 -1.994987296729252E-05   8.521293963056968E-03  1.498531517558194E-02  6.198096469512761E-05
2455978.500000000 = A.D. 2012-Feb-21 00:00:00.0000   8.697132582053955E-01 -4.705908177655162E-01 -9.595329472041591E-06   8.554302072513880E-03  1.534526673687586E-02 -6.264278981417157E-05
2455979.000000000 = A.D. 2012-Feb-21 12:00:00.0000   8.738658148174038E-01 -4.629481603216187E-01 -2.000291769001885E-05   8.256580362307022E-03  1.512906106078959E-02  6.240540543631264E-05
2455979.500000000 = A.D. 2012-Feb-22 00:00:00.0000   8.780511229885388E-01 -4.553172014096624E-01 -1.005950662718169E-05   8.282891655284702E-03  1.548906552313175E-02 -6.333575291553275E-05
2455980.000000000 = A.D. 2012-Feb-22 12:00:00.0000   8.820685737601373E-01 -4.476047126086050E-01 -2.019470755910295E-05   7.989344298258838E-03  1.526776697536854E-02  6.280645297903622E-05
2455980.500000000 = A.D. 2012-Feb-23 00:00:00.0000   8.861190316721371E-01 -4.399036170561819E-01 -1.066692362587070E-05   8.008993425387212E-03  1.562770842677547E-02 -6.401128522066646E-05
2455981.000000000 = A.D. 2012-Feb-23 12:00:00.0000   8.900001799426290E-01 -4.321238666986579E-01 -2.052653662698365E-05   7.719749397545121E-03  1.540137790289324E-02  6.319100258497444E-05
2455981.500000000 = A.D. 2012-Feb-24 00:00:00.0000   8.939146020178369E-01 -4.243552020905216E-01 -1.141533601783512E-05   7.732771739113784E-03  1.576114973160737E-02 -6.466254606731014E-05
2455982.000000000 = A.D. 2012-Feb-24 12:00:00.0000   8.976583325750385E-01 -4.165107800686343E-01 -2.099302788782577E-05   7.447956429298347E-03  1.552985809739720E-02  6.356514136874008E-05
2455982.500000000 = A.D. 2012-Feb-25 00:00:00.0000   9.014356132273306E-01 -4.086771301611306E-01 -1.229626525558458E-05   7.454386169396877E-03  1.588936129014709E-02 -6.528363110685465E-05
2455983.000000000 = A.D. 2012-Feb-25 12:00:00.0000   9.050408895231856E-01 -4.007706381525702E-01 -2.158305444841776E-05   7.174119908407687E-03  1.565318743732507E-02  6.393396797075510E-05
2455983.500000000 = A.D. 2012-Feb-26 00:00:00.0000   9.086799997774905E-01 -3.928745955543835E-01 -1.329598690520334E-05   7.173989084751121E-03  1.601232861360248E-02 -6.586966171200884E-05
2455984.000000000 = A.D. 2012-Feb-26 12:00:00.0000   9.121458601757934E-01 -3.849086406880482E-01 -2.228075186872904E-05   6.898386638967450E-03  1.577135748965455E-02  6.430158433250734E-05
2455984.500000000 = A.D. 2012-Feb-27 00:00:00.0000   9.156458437874312E-01 -3.769528014682516E-01 -1.439652874815244E-05   6.891725089511047E-03  1.613004713207782E-02 -6.641672149635926E-05
2455985.000000000 = A.D. 2012-Feb-27 12:00:00.0000   9.189713977335981E-01 -3.689299917704433E-01 -2.306647057434365E-05   6.620895939709701E-03  1.588436815564402E-02  6.467121199600744E-05
2455985.500000000 = A.D. 2012-Feb-28 00:00:00.0000   9.223313675861766E-01 -3.609169516151819E-01 -1.557655454088018E-05   6.607731885769763E-03  1.624251937608849E-02 -6.692170163877749E-05
2455986.000000000 = A.D. 2012-Feb-28 12:00:00.0000   9.255157923328849E-01 -3.528398927089612E-01 -2.391757640988011E-05   6.341780978236868E-03  1.599222549222267E-02  6.504536706439559E-05
2455986.500000000 = A.D. 2012-Feb-29 00:00:00.0000   9.287349275838992E-01 -3.447722439909898E-01 -1.681207590143529E-05   6.322141899458517E-03  1.634975350951879E-02 -6.738212209426532E-05
2455987.000000000 = A.D. 2012-Feb-29 12:00:00.0000   9.317774657667814E-01 -3.366435363442066E-01 -2.480907581328325E-05   6.061170513334231E-03  1.609494098864009E-02  6.542602473260952E-05
2455987.500000000 = A.D. 2012-Mar-01 00:00:00.0000   9.348550098555899E-01 -3.285238653685421E-01 -1.807700099815224E-05   6.035083960621624E-03  1.645176334742057E-02 -6.779599324824568E-05
2455988.000000000 = A.D. 2012-Mar-01 12:00:00.0000   9.377549678560567E-01 -3.203461013515541E-01 -2.571410556101191E-05   5.779190334139286E-03  1.619253230014913E-02  6.581471516021671E-05
2455988.500000000 = A.D. 2012-Mar-02 00:00:00.0000   9.406902271363798E-01 -3.121769850660808E-01 -1.934358938379006E-05   5.746684331649536E-03  1.654856975236655E-02 -6.816177479739180E-05
2455989.000000000 = A.D. 2012-Mar-02 12:00:00.0000   9.434469738193793E-01 -3.039527451635222E-01 -2.660438296593068E-05   5.495963704565892E-03  1.628502521932151E-02  6.621249866166289E-05
2455989.500000000 = A.D. 2012-Mar-03 00:00:00.0000   9.462393162322829E-01 -2.957367467626732E-01 -2.058293363807341E-05   5.457066395598099E-03  1.664020306727630E-02 -6.847847734398131E-05
2455990.000000000 = A.D. 2012-Mar-03 12:00:00.0000   9.488522813045303E-01 -2.874685944865557E-01 -2.745075947218029E-05   5.211610130290074E-03  1.637245640881894E-02  6.661977780909553E-05
2455990.500000000 = A.D. 2012-Mar-04 00:00:00.0000   9.515011341707731E-01 -2.792082576160667E-01 -2.176562975078116E-05   5.166348342478622E-03  1.672670593630005E-02 -6.874594095914751E-05
